"2019-08-15 10:59:30","Экслибрис (лат. ex libris – китаптан) – китапның иясен күрсәткән кәгазь ярлык. Экслибрис еш кына сул форзацка ябыштырыла яисә мөһер итеп сугыла. Гадәттә, экслибриста китап иясенең исеме һәм фамилиясе языла, һөнәрен, кызыксынуларын тасвирлаган яисә китапханәсе сурәтләнгән рәсем бирелә.  Гади экслибрис - китап хуҗасының исеме куелган кәгазь ярлык, ә кайвакыт девиз яисә эмблема.  Сәнгати экслибрислар басма графика үрнәге булып тора. Алар түбәндәге төрләргә бүленә: 🔶 герблы экслибрислар - китап хуҗасының нәсел гербын чагылдыра, һәм бу төр экслибрис XVI—XVIII гасырлар өчен хас; 🔸 вензельле экслибрислар - китап иясенең инициалларыннан торган нәкышь, бизәк; 🔶 сюжетлы экслибрислар - XIX гасырларда популярлаша, пейзаж, архитектура мотивларын, китапханә иясенең кызыксынуларын һәм һәвәскәрлеген, һөнәрен образлы рәвештә чагылдыра.  Татар китабы өчен гарәп каллиграфиясендә эшләнгән вензельле экслибрислар хас. Экслибрислар китап иясен билгеләргә, китапханә фондларының туплануын күзәтергә һәм аларның тематикасын барларга ярдәм итә.  Күпчелек татар китапларында документлар өчен дә кулланылган шәхси мөһерләр бар, алар арасында галим-мәгърифәтче Шиһабетдин Мәрҗани һәм Галимҗан Барудиныкы аеруча билгеле.  #татаркитабыйорты #домтатарскойкниги #китаптурында"
"2019-08-15 14:31:58","17-18нче август көннәрендә #печәнбазары кысаларында Татар китабы йорты һәм ТР Милли китапханәсе китап күргәзмәсе оештыра. 🔶 «Укучы кеше: шәһәр мохитендә китап» 🔶 Буккроссинг «Сәяхәтче китаплар»  Күргәзмәдә Милли китапханә фондында саклана торган үзенчәлекле китаплар белән таныша алачаксыз.  #татаркитабыйорты #домтатарскойкниги #милликитапханә #китапкүргәзмәсе"
"2019-08-15 16:12:45","17нче август   #печәнбазары 15:00-16:00    «Сөйләшергә вакыт...» (Гаилә хроникалары)    Татар әдипләренең тугралары һәм гаилә шәҗәрәләре ничек төзелә? Бу хакта танылган каллиграф, рәссам, Г.Тукай премиясе лауреаты Нәҗип Нәкъкаш сөйләр. #татаркитабыйорты #домтатарскойкниги #печәнбазары"
"2019-08-16 09:56:31","18нче август #печәнбазары  18:00-19:00 Яшь шагыйрьләр катнашында шигъри баттл  Татар шагыйрьләрен нәрсә борчый? Бер-берсенә әйтер сүзләре бармы?  Шигъри баттлга килегез, күрегез, ишетегез!  #татаркитабыйорты #домтатарскойкниги #шигърибаттл #поэтическийбаттл #печәнбазары"
"2019-08-16 12:00:52","КИТАП КИБЕТЕ 17-18нче август #печәнбазары 12.00-19.00  Ике көн рәттән #печәнбазары мәйданында Китап кибете булачак.  Без тәкъдим итәбез: 🔶 26 нәшрият чыгара торган китаплар 🔶 татар китапларының тулы ассортименты 🔶 милли бизәкле сувенир продукциясе  Килегез. Җаныгыз теләгән китапны, бүләкне табарга ярдәм итәрбез☺️ #татаркитабыйорты #домтатарскойкниги #китапкибете #книжныймагазин"
"2019-08-16 17:00:05","17нче август #печәнбазары  17.00-18.00 «Сөйләшергә вакыт» (Гаилә хроникалары) Альбина Әпсәләмова гаилә хроникасын туплау серләрен ачачак.  #татаркитабыйорты #домтатарскойкниги #альбинаабсалямова"
"2019-08-22 12:22:24","Татар китабы йорты 30нчы август көнне #tatcultfest2019 да катнаша.  Әдәби зонада берничә чара узачак. Көн дәвамында (12.00-18.00да) фото һәм видеокүргәзмәләр эшли.  🔶 «Сурәтләрдәге дәвер» фотокүргәзмәсе.  🔶 «Иҗат. Заман. Шәхесләр» видеохроникалары. Көн дәвамында яшь иҗатчыларга багышланган сюжетлар, аларның әсәрләре буенча эшләнгән видеоклиплар күрсәтелә.  #татаркитабыйорты #домтатарскойкниги #tatcultfest2019"
"2019-08-23 12:43:54","Бүген - татар язучысы, күпсанлы китаплар авторы Марат Кәбировның туган көне.  Марат Рәфил улы Кәбиров 1970 елның 23 августында Башкортстанның Илеш районы Сеңрән авылында туа. Журналистика юлын 1991 елда «Өмет» татар яшьләр гәҗитеннән башлый. Бер үк вакытта, 1991 елдан алып, композиторлар Нәфисә һәм Ризван Хакимовларның концерт төркемендә конферансье булып эшли. Шулай ук «Бәйрәм» ансамблендә концертлар алып бара. Нәтиҗәдә, бик күп тамашаларга сценарийлар, көлкеле монологлар, җыр шигырьләре яза.  Бүгенге көндә әдәби иҗат белән шөгыльләнә.  Ике меңенче еллар башында шәхси сайтын булдыра һәм электрон китапларны интернет аша тарату белән шөгыльләнә башлый.  Бераздан һәр язучыга үз әсәрен интернетка куеп сату итәргә мөмкинлек биргән WebKitap нәшрият һәм сәүдә мәйданы оештыра.  Марат Кәбировның соңгы елларда дөнья күргән «Китап» һәм «Бердәнбер һәм кабатланмас» китаплары укучыда аеруча зур кызыксыну уятты.  Марат абый - Татар китабы йортының якын дусты. Туган көнегез белән, кадерле Марат абый!  #татаркитабыйорты #домтатарскойкниги #әдәбикалендарь #мараткәбиров"
"2019-08-26 14:51:26","Шагыйрь, журналист, әдәби тәнкыйтьче, Татарстанның атказанган мәдәният хезмәткәре Наис Гамбәрнең туган көне.  Наис Гыймран улы Гамбәров 1947 елның 25 авгуснда Мөслим районы Бүләк авылында дөньяга килгән. Туган авылында башлангыч, Үрәзмәттә урта белем ала. 1966 елда Мөслим районында чыгучы «Авыл утлары» газетасында әдәби хезмәткәр. Шагыйрь Рәдиф Гаташның Үрәзмәт мәктәбенә практика үтәргә килүе шигърият белән мәктәп елларында ук кызыксына башлауга этәрә]. 1969 елда Казан дәүләт университетының татар теле һәм әдәбияты бүлегенә укырга керә һәм 1974 елда уңышлы тәмамлый. 1974-1978 елларда Татарстан китап нәшриятының матур әдәбият бүлегендә мөхәррир булып эшли.  Аның мөхәррирлегендә «Татар халык иҗаты» күптомлыгының беренче дүрт китабы, Таҗи Гыйззәт әсәрләренең 3 томлыгы, Мөхәммәт Гайнуллинның XIX гасыр татар язучылары иҗатына багышланган китабы дөнья күрә. «Татарстан яшьләре» газетасының пропаганда һәм агитация бүлегендә, «Татарстан» журналында, 1993 елның апреленнән «Казан утлары» журналында җаваплы сәркатип, аннары фән һәм сәнгать бүлеген җитәкли.  Шагыйрьләр, рәссамнар һәм сәнгать әһелләренә багышланган мәкаләләре, эссе-нәсерләре, иҗат портретлары, әңгәмә-уйланулары Наис Гамбәрне сәләтле тәнкыйтьче итеп таныта.  2005 елның 4 маенда Казанда кинәт вафат була һәм туган авылы Бүләк зиратында җирләнә.  #татаркитабыйорты #домтатарскойкниги #әдәбикалендарь"
"2019-08-28 10:24:45","Татар китабы йорты 30нчы август көнне #tatcultfest2019 да катнаша.  Әдәби зонада берничә чара узачак. Көн дәвамында (12.00-18.00да) фото һәм видеокүргәзмәләр эшли. 🔶Китап сату  🔶 «Сурәтләрдәге дәвер» фотокүргәзмәсе.  🔶 «Иҗат. Заман. Шәхесләр» видеохроникалары. Көн дәвамында яшь иҗатчыларга багышланган сюжетлар, аларның әсәрләре буенча эшләнгән видеоклиплар күрсәтелә.  #татаркитабыйорты #домтатарскойкниги #tatcultfest2019"
"2019-08-31 21:15:23","Бүген татар тарихы белгече, галим, педагог Искәндәр Аяз улы Гыйләҗевнең туган көне.  Искәндәр Гыйләҗев 1958 елның 31 августында Казан шәһәрендә язучы Аяз Гыйләҗев гаиләсендә дөньяга килә. 1979 елда ул Казан дәүләт университетының тарих-филология факультетын тәмамлый. Мәскәүдә аспирантурада укып, 1983 елның маенда «XVIII йөзнең икенче яртысында Урта Иделдә татар крестьяннары» дигән темага кандидатлык диссертациясе яклый. Искәндәр Гыйләҗев 1982-1985 елларда Г.Ибраһимов исемендәге Тел, әдәбият һәм тарих институтында, 1985 елдан Казан дәүләт университетының СССР тарихы кафедрасында ассистент, өлкән укытучы, доцент. 2000 елның ноябрендә докторлык диссертациясе яклый.  Аның төп фәнни кызыксыну өлкәсе ХIХ-ХХ йөзләрдә Аурупа, Азиядәге татар диаспорасы тарихы, татар иҗтимагый хәрәкәте һәм иҗтимагый фикер үсеше. Галимнең туксаннан артык фәнни хезмәте, өч монографиясе басылып чыга. Ул археографик экспедицияләрдә катнашып килә һәм җитәкчелек итә. Ике тапкыр Германиядә фәнни стажировкада була. Искәндәр Гыйләҗев милләтебезең киләчәге булган татар теле, татар әдәбияты, татар тарихы белгечләре әзерләүнең үзәгендә тора. Мәктәпләр өчен тарих буенча дәреслекләр яза. Татар теле язмышына караган публицистик мәкаләләр бастыра, чыгышлар ясый. 2008 елда ул Татарстан Язучылар берлеге идарәсенә сайлана.  Татарстан Республикасының атказанган фән эшлеклесе.  #татаркитабыйорты #домтатарскойкниги #әдәбикалендарь"
"2019-09-05 13:58:58","ТАТАР КИТАБЫ ЙОРТЫ #татаркитабыйорты ЯҢА ИСЕМНӘР ҺӘМ АВТОРЛАР ЭЗЛИ! «Минем беренче китабым» иҗат остаханәсендә: ▪ язарга; ▪ текстлар эшкәртергә; ▪ әсәрләреңне сайларга; ▪ китап төзергә; ▪ нәширләр табарга; ▪ үз йөзеңне (имиджыңны) булдырырга  ӨЙРӘТӘБЕЗ.  Остаханәне яшь язучы ӘЗЕР КИТАП белән тәмамлый. Курсны күренекле шагыйрьләр һәм язучылар алып бара.  Курсны ОНЛАЙН узу мөмкинлеге бар.  kitappalace@gmail.com тартмасына әсәрләрегезне беркетеп, «Остаханәдә катнашырга телим» дип хат җибәрегез. Инстаграмда директта да язылырга мөмкин.  ИГЬТИБАР!  Яшь буенча таләпләр: 15 яшьтән 35 яшькә кадәр.  Курс бәясе бер кешегә (9 дәрес) - 2700 сум  Язылу 10нчы сентябрьгә кадәр.  #татаркитабыйорты #домтатарскойкниги #язучыларкурсы"
"2019-10-26 15:12:37","Фотограф Евгений Халдей белән Шәриф Камал арасында нинди бәйләнеш? 🔸 «Знамя Победы над рейхстагом» дип аталган әлеге фото бөтен дөньяга таныш. Белмәгән, күрмәгән кеше юк. Ә менә аның авторын белүчеләр азрак. Евгений Халдей тумышы белән Донецктан, 1939 елга кадәр шунда яши. 🔸 Ә 1937 елда Донбасска Шәриф Камал килә. Аны, «Козгыннар оясында» әсәрен язу өчен, командировкага җибәргән булалар. «Донбас эшчесе» газетасы редакциясендә Шәриф Камал белән Евгений Халдей белән очраша. Фото - шул очрашу, танышлыкның дәлиле һәм истәлеге.  Фото 1937 елның 20нче июнендә төшерелгән.  #татаркитабыйорты #домтатарскойкниги #евгенийхалдей #фототарихы"
"2020-02-11 08:57:47","12 нче февраль  16.00да татарча каллиграфия дәресенә чакырабыз.    Хаттатлык остасы буласыгыз килсә, Островского, 15 адресы буенча рәхим итегез😉    Укытучыбыз Гөлназ Рәшит кызы Җиһангирова көтеп кала☺  1 дәрес - 100 сум.  Бер айлык курс нибары - 400 сум.  Индивидуаль дәрес (Сезгә уңайлы көндә һәм вакытта) 300 сум.    Алдан язылу өчен телефон: 89196302843 (Айгөл)    #татаркитабыйорты  #домтатарскойкниги  #каллиграфия"
"2020-02-11 14:38:59","«Борынгы һәм Урта гасыр әдәбиятына экскурс» – профессор, академик Хатыйп Миңнегулов белән лекцияләр циклы башлап җибәрәбез.  13 февраль 18.30да  Беренче лекция «Борынгы төрки әдәбият: тәүге язма ядкарьләр» дип атала. Керү бәясе: 100 сум.  Рәхим итегез!  #татаркитабыйорты #домтатарскойкниги #хатыйпмиңнегулов"
"2020-02-13 07:52:11","«Борынгы һәм Урта гасыр әдәбиятына экскурс» – профессор, академик Хатыйп Миңнегулов белән лекцияләр циклы башлап җибәрәбез.  13 февраль 18.30да  Беренче лекция «Борынгы төрки әдәбият: тәүге язма ядкарьләр» дип атала. Керү бәясе: 100 сум.  Рәхим итегез!  #татаркитабыйорты #домтатарскойкниги #хатыйпмиңнегулов"
"2020-02-13 18:17:40","Татар китабы йортында  ӘДӘБИ САЛОН  ретро-кичәләр циклын яңадан ачып җибәрә.  «ТОРМЫШ ҖЫРЫ» (Җәүдәт Фәйзинең 110 еллыгына багышлана)  Катнашалар: К.Тинчурин исемендәге Драма һәм комедия театры актерлары, музыкантлар, җырчылар, сәнгать белгечләре.  Кичә барышында без Җәүдәт Фәйзи белән бәйле истәлекләрне яңартабыз, аның шәхси әйберләрен – экспонатларны карыйбыз, аларның тарихын ишетәбез, туганнары белән әңгәмә корабыз.  Островский урамы, 15 нче йорт  18.30  Керү бәясе: 100 сум  #татаркитабыйорты #домтатарскойкниги #ретрокичә #иҗадикичә #җәүдәтфәйзи"
"2020-02-14 13:59:13","МАРТ/2020  Татар китабы йорты «RUNA: БОРЫНГЫ ТӨРКИ ЯЗМАЧЫЛЫК» курсына язылырга чакыра.  Курс 12 мартта башлана һәм 3 ай дәвам итә. Профессор Фәнүзә Нуриева алып бара.  Курс теорияне һәм практиканы үз эченә алган 12 дәрестән тора. Бер дәреснең бәясе – 200 сум. Өч айлык курсның бәясе – 2000 сум (2400 сум урынына). Ике кешелек курсны сатып алган очракта, бер кешегә курсның бәясе – 1800 сум.  Гамәли дәресләрдә өйрәнәбез: • Руннарны танырга һәм язарга; • Рун язулы текстларны укырга; • Борынгы чыганакларны үзлектән кулланырга.  Теоретик курста өйрәнәбез: • Борынгы төрки дәүләтләр, аларның язмышы нинди булган? • Борынгы төркиләр нинди язу төрләрен кулланган? • Төрки рун язулы истәлекләрне кемнәр тапкан һәм өйрәнгән? • «Серле язулар»ны уку ысулына ничек төшенгәннәр? • Рун әлифбасының тел үзенчәлекләре һәм дөнья тарихында тоткан урыны нинди?  ЯЗЫЛУ БУЕНЧА! Алдан язылу өчен телефон: 89196302843 (Айгөл)  #татаркитабыйорты #домтатарскойкниги #күлтәгинязмалары #древнетюркскийязык #древнетюркскоеписьмо"
"2020-03-29 11:52:29","Хөрмәтле музей дуслары!  🔸Татарстан Республикасы Милли музее һәм аның филиаллары, шул исәптән Татар китабы йорты да, музейга кабул итүне 15 апрельгә кадәр туктатып тора. Бу Сезнең сәламәтлегегез һәм иминлегез хакына эшләнә.  🔸Барлык планлаштырылган экскурсияләр һәм чаралар, башка даталарга күчерелеп, һичшиксез, уздырылачак.  🔸Музей бу көннәрдә онлайн-режимга күчә, гадәти тәртиптә, фәнни-тикшеренү эшчәнлеген дәвам итә. Безнең яңалыклар һәм музей вакыйгалары, коллекцияләре, фондларда барган эшчәнлек турында ТР Милли музее һәм аның филиалларының аккаунтларыннан укып, күзәтеп бара аласыз.  🔸Татар китабы йорты барлык аккаунтларда да Сезнең белән бәйләнешне саклавын дәвам итә. Сайтта: https://kamala.tatmuseum.ru Инстаграмда: https://www.instagram.com/tatar_kitabi_yorti ВКда: https://vk.com/tatbookhouse  🔸Бу көннәрдә безне #музейонлайн хэштегы буенча таба аласыз.  🔸ТР Милли музееның рәсми сайты: tatmuseum.ru  Шулай ук түбәндәге сайтларга кереп тә актуаль мәгълүмат алып була: Татарстан Республикасы музейлары: museum.tatar.ru РФ Дәүләт каталогы: goskatalog.ru ARTEFACT — Россия музейлары буенча гид: https://artefact.culture.ru/ ""Бер көн – бер эскпонат"" проекты кысаларында (авторы – Антон Райхштат) әзерләнгән кызыклы материаллар белән танышырга мөмкин: vk.com/1exponat Бөек Ватан сугышы вакыйгаларын яктырткан музей коллекцияләре турында әлеге сайттан мәгълүмат алырга була: tatfrontu.ru Музей турында өстәмә мәгълүмат түбәндәге сайтларда: IZI.TRAVEL TRIPADVISOR  Якын арада очрашырбыз һәм яңадан актив эш режимына күчәрбез дип ышанып калабыз! Сорауларыгыз туса, мөрәҗәгать итәр өчен телефон: 8 (843) 590-80-67  #музейонлайн #онлайнмузей #татаркитабыйортыонлайн"
"2020-04-30 12:51:00","Карантин да үзизоляция дә камилләшүгә, белем алуга комачауларга тиеш түгел. Шуңа күрә #музейонлайн сәхифәсен дәвам итәбез. Бүгенге экспонатыбыз – Мөхәммәдьярның данлыклы «Нуры содур» поэмасы язылган китап.  Рәсемдә – татар шагыйре Мөхәммәдьярның данлыклы «Нуры содур» – («Күңелләр нуры») поэмасы.  Әсәр ун бабтан тора: гаделлек, рәхим-шәфкать, сәха (юмартлык), хәя (оялчанлык), газа (сугышчанлык), сабырлык, вафа (сүздә тору), сыйдык (туры сүзле булу), самит (аз сүзлелек), гафу итү турында.  Гадел кыйлмак сүзләре... «Гадел кыйлса падишаһ бер дәм[бер мизгел], ишет, Ил-улус гадел берлә тапса мәшият[ирек]»  Сыйдык [дөреслек, чынлык] сүзләре...  «Төрки теленчә сыйдык, мәгънәсен белең – Күнилүк [дөреслек] берлә һәмишә [һәрчак] эш кыйлың»  Гафу кыйлмак сүзләре... «Гафу кыйлмак берлә булыр ир газиз, Гафу кыйл барчадин, и гакълы тәмиз[җитеш]»"
"2020-11-20 19:05:17","Безнең Татар китабы йортында бара торган лекторийлар циклының бер өлешен Сез күрше мәйданнарда да ишетә һәм тыңлый аласыз.  Шундый мөмкинлекләрнең берсе - @urbantatar оештыра торган ӘДӘБИ ЛАБОРАТОРИЯ.  Лабораториядә Татар китабы йорты директоры - Луиза Янсуар лекциясе булачак.  🔸Лекция: «Заманча һәм заманча булмаган әдәбият: татар әдәбиятында нәрсәне һичшиксез укырга?» ⠀ 🔸 Спикер: Луиза Янсуар Шагыйрь, тәрҗемәче, журналист, С.Сөләйманова ис. әдәби премия, М.Җәлил ис. Республика премиясе, BELLA Халыкара премиясе лауреаты ⠀ 🔸 Лекция турында:⠀ - Нәрсә ул «заманча» һәм «заманча түгел» төшенчәләре? - Без әдәбиятны ни өчен актуаль яки актуаль булмаганга бүләбез? - Әсәр, борынгы булып та, кызыклы була аламы? - Аны кабул итәргә һәм аңларга интеллектуаль дәрәҗәбез җитмәсә, ул бөтенләй сызып ташланырга тиешме? - Критерийларны кем һәм ничек билгели? - Татар классикасыннан нәрсә укымасаң, син бу милләтнең кодларыннан мәхрүм калачаксың. (Әгәр бу милли кодлар сиңа чыннан да кирәк икән, билгеле). - Кыскача топ"
